movie_id,votes_kp,votes_imdb,votes_filmCritics,votes_await,rating_kp,rating_imdb,rating_filmCritics,movieLength,ageRating,ratingMpaa,type,fees_usa,videos_trailers_number,budget_in_usd,actor_metric_2019,writer_metric_2019,director_metric_2019,fees_usa_log,movie_age,genres_biografija,genres_boevik,genres_voennyj,genres_detektiv,genres_dokumentalnyj,genres_drama,genres_istorija,genres_komedija,genres_kriminal,genres_melodrama,genres_muzyka,genres_multfilm,genres_mjuzikl,genres_prikljuchenija,genres_semejnyj,genres_sport,genres_triller,genres_uzhasy,genres_fantastika,genres_fentezi,countries_Avstralija,countries_Belgija,countries_Velikobritanija,countries_Germanija,countries_Gonkong,countries_Indija,countries_Ispanija,countries_Italija,countries_Kanada,countries_Kitaj,countries_Koreja_Juzhnaja,countries_SShA,countries_Frantsija,countries_Japonija,Spetseffekty_4Ward_Productions,Spetseffekty_Asylum_VFX,Spetseffekty_Cinesite,Spetseffekty_Custom_Film_Effects,Spetseffekty_Digiscope,Spetseffekty_Digital_Domain,Spetseffekty_Double_Negative,Spetseffekty_Gentle_Giant_Studios_Inc,Spetseffekty_Industrial_Light__Magic_ILM,Spetseffekty_KNB_EFX_Group_Inc,Spetseffekty_Lidar_Services_Inc,Spetseffekty_Lola_Visual_Effects,Spetseffekty_Method_Studios,Spetseffekty_Moving_Picture_Company_The,Spetseffekty_Mr_X_Inc,Spetseffekty_Pacific_Title,Spetseffekty_Pacific_Title__Art_Studio,Spetseffekty_Plowman_Craven__Associates,Spetseffekty_Proof,Spetseffekty_Rhythm__Hues,Spetseffekty_Rodeo_FX,Spetseffekty_Sony_Pictures_Imageworks,Spetseffekty_Third_Floor_The,Proizvodstvo_20th_Century_Fox_Film_Corporation,Proizvodstvo_AMT,Proizvodstvo_Canalfr,Proizvodstvo_Centre_National_de_la_Cinmatographie_CNC,Proizvodstvo_Cin,Proizvodstvo_Columbia_Pictures_Corporation,Proizvodstvo_MetroGoldwynMayer_MGM,Proizvodstvo_Millennium_Films,Proizvodstvo_NBC_Universal_Television,Proizvodstvo_New_Line_Cinema,Proizvodstvo_Paramount_Pictures,Proizvodstvo_Relativity_Media,Proizvodstvo_Silver_Pictures,Proizvodstvo_Studio_Canal,Proizvodstvo_Universal_Pictures,Proizvodstvo_Village_Roadshow_Pictures,Proizvodstvo_Warner_Bros_Pictures
766151,2641.0,6263.0,42.0,445.0,6.121,6.4,6.1,88.0,18.0,nan,movie,2340,1.0,,34090.98678570043,419380.6037841816,412620.9906875247,7.75833346749091,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464183,2640.0,3655.0,16.0,15.0,7.37,7.1,7.6,100.0,,nan,cartoon,23392,1.0,17375000.0,1630994.6770705911,,,10.060192111293768,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455280,2640.0,15155.0,111.0,172.0,6.961,5.9,5.2,101.0,16.0,pg,movie,21540363,1.0,,5308269.498104747,10533.294508299408,62064.67902032455,16.88543912834268,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468558,2637.0,2172.0,,1865.0,5.743,5.2,,104.0,16.0,r,movie,31982,2.0,8400000.0,9053400.292192148,330881.3426385831,171529.90364947892,10.372959790618586,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,2634.0,10762.0,100.0,,6.302,5.3,4.8,92.0,16.0,r,movie,5020111,1.0,8000000.0,325104.14640915487,,,15.428962802176002,19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6821,2633.0,15412.0,85.0,,6.666,5.7,3.8,84.0,12.0,pg13,movie,15714234,1.0,20000000.0,4165421.837253169,,,16.57007754742344,15,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976518,2630.0,24299.0,128.0,521.0,5.927,5.8,6.5,90.0,18.0,r,movie,1647175,3.0,,17747063.122161828,127130.04687060985,77343.3340529717,14.314572864409872,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909254,2628.0,50576.0,182.0,593.0,5.584,6.2,6.4,100.0,,r,movie,20591853,2.0,15000000.0,5921734.0223099645,,,16.84040611866082,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
316098,2621.0,18545.0,51.0,,6.849,7.2,7.5,105.0,16.0,nan,movie,240159,1.0,8379000.0,60976.132168856,30229.67409690927,30229.67409690927,12.38906064686729,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
403571,2614.0,10021.0,126.0,68.0,6.486,6.4,6.4,101.0,16.0,pg13,movie,905209,1.0,,6606581.332756907,,,13.715922239962866,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103060,2614.0,2672.0,,,5.993,5.7,,88.0,16.0,r,movie,1055416,1.0,6200000.0,4285781.21129888,,,13.869446507460893,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102298,2614.0,25658.0,153.0,,5.743,6.0,5.1,105.0,16.0,r,movie,1308696,2.0,32000000.0,9719864.015462711,544322.0552986313,2021594.483411058,14.084542543689757,13,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394529,2613.0,55786.0,,,7.933,7.9,,143.0,16.0,nan,movie,410800,2.0,4250000.0,110629.12463539097,,,12.925864191308163,12,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983578,2611.0,9609.0,6.0,310.0,5.767,5.2,8.0,98.0,,nan,movie,5472,1.0,,1305332.3128146764,,458966.6976981086,8.607582191143917,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898304,2611.0,2210.0,31.0,277.0,6.094,6.0,6.1,76.0,18.0,r,movie,15126,1.0,,4450813.789323969,87029.62816738723,,9.6242365055622,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9269,2610.0,15701.0,62.0,,7.533,6.6,5.2,123.0,12.0,pg13,movie,5791328,0.0,33900000.0,1111434.0812720638,,,15.57187235688911,16,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592341,2610.0,7803.0,104.0,1258.0,5.837,5.7,5.7,105.0,18.0,r,movie,380594,1.0,,9225906.173054531,,,12.849491096606027,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046450,2601.0,1483.0,,495.0,5.847,5.8,,121.0,18.0,nan,movie,6576,2.0,,1856206.23281144,,,8.79133399330135,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
884950,2592.0,8340.0,12.0,9.0,6.886,6.8,6.1,98.0,,nan,movie,59329,1.0,2000000.0,646424.1108499675,,,10.990870359252689,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896222,2586.0,8467.0,58.0,13.0,6.245,6.3,7.5,80.0,,nan,movie,34117,1.0,,179832.9804543612,,,10.437580383240466,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655769,2582.0,9106.0,77.0,1374.0,6.695,6.4,5.7,112.0,18.0,nan,movie,102757,2.0,1850000.0,1454897.064282023,,,11.540131988208413,7,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261158,2578.0,19256.0,78.0,,5.733,5.6,5.9,86.0,16.0,r,movie,408709,0.0,8000000.0,6453554.351821039,1282842.7458916258,,12.920761137077847,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276339,2578.0,3412.0,,,6.993,6.7,,78.0,,r,cartoon,50701,1.0,,5124677.376473389,55798.92239480424,,10.83372063653299,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048683,2575.0,15348.0,102.0,318.0,6.269,5.8,5.8,103.0,,pg13,movie,42469946,3.0,,1328921.8047819273,,38182.22665345193,17.564307254348954,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045328,2573.0,15873.0,34.0,367.0,5.485,5.3,4.9,104.0,16.0,r,movie,4665,2.0,,23876850.95935588,30454.079335180104,,8.448057452581375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281341,2572.0,13524.0,21.0,,6.903,6.7,5.6,87.0,,r,movie,5151,1.0,8000000.0,461720.1005212367,14597.899113236854,21896.84866985528,8.54714026778419,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437440,2572.0,36207.0,157.0,186.0,5.841,6.3,7.0,91.0,16.0,r,movie,7468936,8.0,7000000.0,10522828.295361163,,,15.826263244439525,9,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,2571.0,14192.0,106.0,,4.862,4.3,4.1,95.0,12.0,pg,movie,6880917,1.0,57000000.0,2942114.204146372,2059.336561589261,173121.5998332703,15.744262631241062,15,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5417,2568.0,14961.0,105.0,,6.627,5.3,3.3,86.0,16.0,r,movie,5285941,1.0,14000000.0,510440.3684970268,,,15.480561401706304,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41831,2566.0,9790.0,47.0,,6.54,6.8,7.0,88.0,18.0,nan,movie,126404,1.0,,23426.79537896609,,,11.747246316874563,19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48609,2566.0,26013.0,160.0,,6.656,6.8,7.4,98.0,12.0,pg,movie,6584159,1.0,,159546.19380930747,72139.10610835493,1407472.7589001846,15.700177322380343,15,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198145,2565.0,8193.0,73.0,,6.692,6.4,5.3,112.0,16.0,nan,movie,167396,1.0,9500000.0,1681695.4211693164,110707.2012861168,26835.084514298556,12.028123515729973,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
393984,2565.0,6615.0,26.0,,5.986,5.7,5.4,101.0,16.0,nan,movie,36689,1.0,,1804430.550804778,,,10.510259517349327,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002592,2555.0,26861.0,221.0,648.0,6.91,6.9,7.1,125.0,,r,movie,965481,1.0,,35825556.54639208,3512414.488142302,4609120.41033302,13.780382737486862,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424122,2552.0,8048.0,89.0,1172.0,5.798,5.3,4.7,105.0,12.0,pg13,movie,277943,2.0,20000000.0,13028124.96287112,470898.3376659283,391076.9026779144,12.535174933532323,9,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592201,2549.0,17893.0,7.0,7.0,7.313,6.8,5.3,143.0,12.0,nan,movie,350864,1.0,,22366.97385678544,,,12.76815681307992,8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935325,2547.0,1297.0,,62.0,6.723,5.1,,118.0,12.0,nan,cartoon,350456,1.0,,147871.6758803273,,,12.766993296047719,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977335,2543.0,2732.0,78.0,748.0,5.699,5.5,5.5,114.0,18.0,r,movie,102510,2.0,,18488917.9405402,,,11.537725388875705,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
660706,2543.0,25452.0,51.0,361.0,6.036,6.3,5.5,90.0,16.0,r,movie,64065,3.0,,13212726.11479972,,,11.067669080968816,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280585,2541.0,10767.0,22.0,,7.155,7.3,6.1,119.0,16.0,r,movie,7294,1.0,2000000.0,,,,8.894944460956886,11,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685393,2538.0,8166.0,21.0,189.0,5.122,4.5,3.9,99.0,,r,movie,641,1.0,,828291.2049641288,45739.92243861011,,6.464588303689961,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441808,2533.0,7732.0,40.0,3.0,6.526,7.0,7.1,118.0,,nan,movie,100214,1.0,3059000.0,1530271.6814089064,,,11.515073157027688,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714934,2531.0,3857.0,65.0,2068.0,6.187,5.3,4.2,112.0,16.0,r,movie,53086,1.0,8000000.0,19651897.535525423,17702.137981505104,17702.137981505104,10.879687356164176,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585042,2527.0,48068.0,80.0,52.0,6.803,7.8,8.2,157.0,16.0,nan,movie,152408,1.0,,,29648.16582732843,29648.16582732843,11.934322975609108,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102144,2524.0,13725.0,,,8.04,6.4,,140.0,16.0,nan,movie,1409499,0.0,,1578953.6069937632,,,14.158745589536304,14,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37534,2523.0,29676.0,134.0,,7.134,7.5,7.2,99.0,16.0,r,movie,3432342,1.0,4320000.0,490.4893471339403,,,15.04875367632109,16,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
278229,2523.0,11062.0,109.0,,6.129,6.1,5.3,90.0,18.0,r,movie,65388,2.0,5000000.0,3846.156710233179,124334.79977330846,1085418.708590286,11.088109327580149,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123456,2521.0,27020.0,96.0,,7.092,7.6,8.6,96.0,,nan,movie,52406,1.0,25000.0,,,,10.86679544917334,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409276,2520.0,4666.0,51.0,17.0,4.804,4.6,4.0,90.0,16.0,pg13,movie,93388,1.0,5000000.0,7732926.650848008,,,11.444528844261875,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693962,2520.0,3597.0,11.0,30.0,6.147,6.1,5.1,98.0,16.0,nan,movie,35067,1.0,40000000.0,545390.1858532447,60063.29864669808,,10.465044312708477,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707306,2511.0,19891.0,99.0,21.0,6.439,6.7,6.9,87.0,18.0,nan,movie,59424,1.0,200000.0,2327357.7669486795,759023.1756574098,,10.992470292228395,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934093,2510.0,3970.0,70.0,19.0,5.643,6.1,6.8,97.0,,nan,movie,22091,1.0,,,,,10.002970831021079,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580671,2508.0,23870.0,76.0,,6.686,7.3,7.1,129.0,18.0,r,movie,151840,1.0,2780000.0,62518.74593214897,,,11.930589199701942,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
491648,2508.0,5658.0,15.0,85.0,5.733,5.5,3.6,105.0,16.0,r,movie,30000,2.0,,4232132.039672829,,232377.10192811745,10.308985993422082,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575646,2507.0,43709.0,21.0,211.0,7.724,7.2,6.7,139.0,,nan,movie,2871956,1.0,7395080.0,3884559.724503797,615412.4675320131,,14.870504236893321,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024879,2507.0,1484.0,24.0,11969.0,5.629,5.8,5.8,84.0,16.0,pg13,movie,14450,2.0,,6768514.654397645,58498.12634137019,58498.12634137019,9.57851889529833,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
